,Unnamed: 0,id do pedido,Origem,Destino,Distancia
1740,1740,200035,02036-011,19064-200,560264.2
1741,1741,200040,31030-035,75701-970,614561.6
1742,1742,200041,03047-000,13347-442,116011.0
1743,1743,200045,03047-000,01224-030,29663.4
1744,1744,200047,29164-018,07092-080,980709.1
1745,1745,200062,86490-000,89883-000,725192.0
1746,1746,200064,74430-130,72002-010,835026.4
1747,1747,200073,89287-615,39480-000,1730276.5
1748,1748,200097,14701-550,19280-000,530892.9
1749,1749,200098,03711-007,08420-550,15219.1
1750,1750,200100,20930-090,26230-530,44495.3
1751,1751,200108,03134-001,05021-001,16203.8
1752,1752,200113,03134-001,05409-000,13314.7
1753,1753,200114,31255-100,05409-000,592448.7
1754,1754,200121,38400-358,26265-010,949864.9
1755,1755,200124,31255-100,09111-000,600065.0
1756,1756,200128,03345-000,15570-000,571737.0
1757,1757,200133,36013-080,72130-700,985360.7
1758,1758,200140,72855-066,77404-060,624910.5
1759,1759,200142,12010-150,74870-330,1036899.5
1760,1760,200147,31255-100,47600-000,936054.7
1761,1761,200148,35900-700,47600-000,1089481.2
1762,1762,200152,13800-700,14787-040,325897.8
1763,1763,200160,18043-003,07942-220,114709.9
1764,1764,200167,29313-656,37552-005,684687.1
1765,1765,200170,74430-120,72210-083,192980.1
1766,1766,200173,13405-230,68940-000,3396132.6
1767,1767,200175,29164-018,29176-370,12542.4
1768,1768,200177,12010-150,13295-000,197455.8
1769,1769,200178,74430-120,91120-300,2045096.9
1770,1770,200179,03711-007,91120-300,1143184.4
1771,1771,200182,06075-180,25260-410,444674.0
1772,1772,200183,38400-358,25260-410,977970.8
1773,1773,200184,37800-000,25260-410,539920.7
1774,1774,200188,06075-180,22765-240,456866.3
1775,1775,200192,82820-090,80240-000,12481.8
1776,1776,200208,12010-150,28923-230,452046.0
1777,1777,200209,39480-000,28923-230,1214796.8
1778,1778,200217,31255-100,09111-000,600065.0
1779,1779,200219,99025-604,20750-320,1415982.8
1780,1780,200221,79602-020,13295-000,632238.3
1781,1781,200231,04133-200,04726-230,14302.4
1782,1782,200243,13800-700,13252-579,93560.1
1783,1783,200250,13800-700,13211-050,99603.4
1784,1784,200257,71200-035,09180-020,1025101.4
1785,1785,200284,74430-120,04533-000,947829.6
1786,1786,200285,03526-000,04533-000,25824.8
1787,1787,200286,31030-035,39205-000,298852.6
1788,1788,200306,13424-170,13475-190,50311.2
1789,1789,200312,85501-000,02050-000,852430.5
1790,1790,200317,04456-142,85819-520,911233.1
1791,1791,200322,74430-130,29101-210,1397316.2
1792,1792,200323,06411-150,47730-000,1594001.0
1793,1793,200355,89210-145,35162-189,1326525.8
1794,1794,200358,04344-010,01427-001,8865.5
1795,1795,200359,72007-515,13451-174,896665.7
1796,1796,200367,06411-150,20011-901,462332.5
1797,1797,200377,06411-150,31980-670,613823.5
1798,1798,200380,74430-120,42850-000,1640784.9
1799,1799,200410,74430-120,26013-240,1312209.0
1800,1800,200413,03622-010,02410-020,18851.6
1801,1801,200440,03134-001,06803-906,37281.9
1802,1802,200441,60015-061,13477-580,2939543.8
1803,1803,200445,09351-090,11676-029,191413.5
1804,1804,200456,12010-150,06421-060,156139.8
1805,1805,200459,12090-600,06421-060,157135.7
1806,1806,200460,12942-520,06421-060,75986.4
1807,1807,200461,88533-000,06421-060,799494.0
1808,1808,200462,65913-447,06421-060,2330928.8
1809,1809,200467,37800-000,01331-000,310933.8
1810,1810,200469,29164-018,91170-680,2121583.2
1811,1811,200470,74430-120,72210-083,192980.1
1812,1812,200471,14806-155,75701-970,468718.5
1813,1813,200472,03989-010,06053-020,42350.9
1814,1814,200473,15086-010,18105-419,392620.1
1815,1815,200475,09351-090,12412-020,161595.0
1816,1816,200477,29164-018,23045-830,697630.1
1817,1817,200481,03622-010,12712-460,216267.8
1818,1818,200485,13800-700,13995-000,55360.1
1819,1819,200487,89210-145,48300-000,2549894.4
1820,1820,200493,31255-100,26013-240,446794.4
1821,1821,200507,15086-010,72005-512,730869.2
1822,1822,200518,74430-120,37800-000,750391.6
1823,1823,200519,37800-000,37800-000,0.0
1824,1824,200535,02513-020,78575-000,2217716.5
1825,1825,200541,13424-170,09541-000,169969.2
1826,1826,200548,29164-018,93320-500,2071356.5
1827,1827,200552,72007-515,71615-290,27544.1
1828,1828,200555,04378-300,41820-020,1953112.7
1829,1829,200556,88533-000,95890-000,337302.6
1830,1830,200559,16204-061,24722-315,959112.9
1831,1831,200570,98400-000,82320-470,602219.3
1832,1832,200573,06705-030,75709-220,703559.9
1833,1833,200598,02959-000,02269-010,15358.6
1834,1834,200602,06075-180,08675-350,64477.4
1835,1835,200607,32242-310,35400-000,141656.8
1836,1836,200608,31030-035,35400-000,139455.7
1837,1837,200620,29313-656,04304-010,809716.9
1838,1838,200627,03622-010,05414-011,23517.3
1839,1839,200628,74430-120,25615-412,1241681.2
1840,1840,200631,74430-120,25615-412,1241681.2
1841,1841,200632,20930-090,22783-410,33098.3
1842,1842,200640,02721-200,06036-016,16638.1
1843,1843,200649,29164-018,22020-002,552627.3
1844,1844,200652,92120-140,68459-073,3716478.2
1845,1845,200654,31255-100,19280-000,1261385.3
1846,1846,200656,31030-035,35400-000,139455.7
1847,1847,200657,02120-020,89237-450,529844.6
1848,1848,200659,88117-402,13844-070,822527.3
1849,1849,200664,18043-003,79052-440,925854.0
1850,1850,200669,09351-090,03322-001,27024.5
1851,1851,200670,74430-120,13560-320,668584.2
1852,1852,200672,36013-080,13477-232,552320.6
1853,1853,200677,31255-100,07054-030,571038.2
1854,1854,200686,14701-550,13216-681,331025.9
1855,1855,200689,18043-003,32260-320,648798.5
1856,1856,200693,15086-010,36212-000,782533.9
1857,1857,200698,23073-200,92717-330,1548511.7
1858,1858,200700,13800-700,07179-163,174771.8
1859,1859,200709,31255-100,60811-040,2321455.9
1860,1860,200710,31255-100,01425-011,591365.3
1861,1861,200713,02036-011,09372-000,34669.2
1862,1862,200717,16204-061,15150-000,113255.3
1863,1863,200722,04160-120,78070-305,1544510.1
1864,1864,200756,02552-000,19600-000,509945.2
1865,1865,200792,23073-200,11630-000,414529.5
1866,1866,200793,03221-000,09271-470,10505.3
1867,1867,200796,13800-700,13845-250,14370.9
1868,1868,200797,04715-002,02346-010,23631.6
1869,1869,200819,74430-120,38410-156,363062.8
1870,1870,200820,29313-656,38410-156,999530.0
1871,1871,200829,65913-447,77814-333,259203.5
1872,1872,200830,06298-000,05676-120,16205.8
1873,1873,200831,06703-001,14096-170,320615.2
1874,1874,200832,06705-030,14096-170,320218.7
1875,1875,200835,03622-010,19570-000,550140.3
1876,1876,200844,14405-268,66093-020,2558903.7
1877,1877,200850,09351-090,05704-020,38721.0
1878,1878,200851,31255-100,05704-020,600862.5
1879,1879,200873,20930-090,22775-060,24484.2
1880,1880,200877,04260-020,20011-901,439896.1
1881,1881,200878,31255-100,20011-901,447015.4
1882,1882,200881,03622-010,90050-030,1156604.1
1883,1883,200883,15086-010,02518-000,433378.3
1884,1884,200899,23073-200,18046-800,487510.1
1885,1885,200900,03622-010,01309-010,19928.3
1886,1886,200901,15133-272,04349-000,463609.4
1887,1887,200906,29164-018,30750-050,535557.8
1888,1888,200907,74430-120,30750-050,874506.4
1889,1889,200909,14701-550,37200-000,472181.6
1890,1890,200913,21011-510,94500-320,1550635.5
1891,1891,200918,06122-160,13283-128,75984.4
1892,1892,200935,03622-010,13044-260,100356.3
1893,1893,200940,06075-180,72507-409,977923.1
1894,1894,200941,03622-010,05414-011,23517.3
1895,1895,200943,03345-000,07072-201,19123.2
1896,1896,200948,18043-003,13224-220,97487.6
1897,1897,200950,03047-000,07857-070,60210.9
1898,1898,200951,20930-090,24120-192,17984.4
1899,1899,200956,04260-020,04110-000,3823.4
1900,1900,200957,74430-120,65130-000,2027161.6
1901,1901,200958,74430-120,65130-000,2027161.6
1902,1902,200963,09950-000,35170-193,809613.5
1903,1903,200965,74430-130,56120-000,2052704.3
1904,1904,200968,03622-010,11740-000,132395.6
1905,1905,200969,03622-010,90050-030,1156604.1
1906,1906,200976,74430-120,35502-833,821738.7
1907,1907,200980,18043-003,04184-000,111307.2
1908,1908,200981,13800-700,04184-000,177887.1
1909,1909,200987,13800-700,05056-000,155644.1
1910,1910,200988,12010-150,13510-000,263937.3
1911,1911,200989,29164-018,09850-260,1020434.9
1912,1912,200997,29164-018,18030-220,1088799.3
1913,1913,200998,03134-001,18030-220,108471.5
1914,1914,201008,03622-010,37750-000,276750.9
1915,1915,201013,03622-010,22280-004,434065.5
1916,1916,201021,03345-000,17047-011,334188.3
1917,1917,201025,29164-018,18013-004,1085848.5
1918,1918,201045,72252-098,22451-265,1177207.3
1919,1919,201046,72252-098,22451-265,1177207.3
1920,1920,201047,74430-120,23092-205,1309141.6
1921,1921,201048,20930-090,23092-205,40545.9
1922,1922,201051,38400-358,99840-000,1402950.3
1923,1923,201054,03412-030,24737-025,455414.9
1924,1924,201057,06075-180,13347-432,106035.2
1925,1925,201058,88533-000,37701-014,1037480.6
1926,1926,201067,03081-015,09571-425,14874.7
1927,1927,201068,72007-515,89124-000,1533399.8
1928,1928,201069,31910-650,01218-012,592479.5
1929,1929,201100,04133-200,05628-020,17998.7
1930,1930,201102,74430-130,13218-635,898932.0
1931,1931,201117,16204-061,02255-010,511826.7
1932,1932,201119,99025-604,06036-016,974065.1
1933,1933,201121,29164-018,91780-020,2149253.9
1934,1934,201125,03989-010,06053-020,42350.9
1935,1935,201126,82820-090,13487-598,518219.5
1936,1936,201128,89210-145,37470-000,820632.1
1937,1937,201131,74430-120,04184-000,960109.1
1938,1938,201142,85601-400,12232-846,995068.3
1939,1939,201145,74430-130,23017-520,1315134.1
1940,1940,201151,72007-515,36038-030,995240.7
1941,1941,201156,12010-150,12703-220,87112.3
1942,1942,201157,29313-656,19600-000,1307273.9
1943,1943,201160,03047-000,01224-030,29663.4
1944,1944,201176,16204-061,07140-240,529176.5
1945,1945,201178,03622-010,02319-030,16563.9
1946,1946,201180,13800-700,13974-005,20422.6
1947,1947,201189,03622-010,18071-308,115628.2
1948,1948,201202,03622-010,21230-075,409950.2
1949,1949,201211,31255-100,36415-000,87710.3
1950,1950,201212,29313-656,36415-000,415404.3
1951,1951,201213,74430-120,20950-110,1305225.0
1952,1952,201216,03989-010,05422-000,25906.5
1953,1953,201227,99700-392,98400-000,177165.7
1954,1954,201236,04133-200,06414-025,36486.0
1955,1955,201240,37800-000,31330-430,435271.9
1956,1956,201241,13800-700,13211-220,100191.6
1957,1957,201244,31255-100,69049-080,3972069.6
1958,1958,201245,02036-011,25685-070,454938.7
1959,1959,201247,03622-010,13256-010,93928.2
1960,1960,201249,03989-010,91040-610,1142564.5
1961,1961,201256,89287-615,11086-400,498590.6
1962,1962,201257,03221-000,11086-400,65880.5
1963,1963,201259,13800-700,11086-400,237867.0
1964,1964,201260,29313-656,11086-400,860348.2
1965,1965,201262,03989-010,11086-400,66493.6
1966,1966,201263,03134-001,11086-400,64465.9
1967,1967,201267,03622-010,38160-000,559726.3
1968,1968,201268,03622-010,12712-460,216267.8
1969,1969,201272,18043-003,79052-440,925854.0
1970,1970,201280,06411-150,38040-500,475680.0
1971,1971,201281,02036-011,17340-000,291369.3
1972,1972,201285,29313-656,88134-105,1502482.1
1973,1973,201288,06463-170,29560-000,746599.6
1974,1974,201297,23073-200,06890-000,453822.1
1975,1975,201298,31255-100,69075-352,3953248.8
1976,1976,201303,15086-010,06233-280,434937.9
1977,1977,201306,18043-003,05535-010,97216.6
1978,1978,201310,04160-120,06765-000,23808.8
1979,1979,201316,91790-042,37800-000,1417453.5
1980,1980,201319,14701-550,92200-700,1370089.6
1981,1981,201320,13360-000,13471-080,42941.1
1982,1982,201324,14701-550,09770-190,406557.2
1983,1983,201333,71200-035,35030-580,1041375.0
1984,1984,201340,74430-120,21221-150,1297087.0
1985,1985,201341,89210-145,21221-150,949635.9
1986,1986,201346,38405-024,39928-000,1204079.5
1987,1987,201352,14021-000,14840-000,65568.4
1988,1988,201354,31255-100,02998-050,579297.4
1989,1989,201356,39480-000,39430-000,170671.4
1990,1990,201361,66063-023,58300-220,2048813.6
1991,1991,201362,65913-447,58300-220,1794303.2
1992,1992,201372,04160-120,64002-510,2664019.2
1993,1993,201376,29164-018,09560-400,1000725.1
1994,1994,201377,29313-656,09241-001,801403.5
1995,1995,201379,13424-170,80630-300,440608.6
1996,1996,201380,36013-080,80630-300,871401.0
1997,1997,201395,14405-268,13650-000,201039.8
1998,1998,201396,04260-020,64015-310,2655971.3
1999,1999,201398,74430-130,25845-000,1204813.3
2000,2000,201409,15133-272,14580-000,204670.4
2001,2001,201420,06703-001,05452-000,28106.3
2002,2002,201423,03622-010,03731-110,3136.5
2003,2003,201426,15130-025,89710-010,934293.6
2004,2004,201428,03345-000,13561-396,244984.2
2005,2005,201430,92120-140,29165-813,2133683.7
2006,2006,201432,03622-010,38410-156,592910.8
2007,2007,201436,17540-000,14580-000,401686.4
2008,2008,201440,13070-752,05056-000,90737.9
2009,2009,201455,03622-010,03731-110,3136.5
2010,2010,201460,02552-000,07032-300,17257.4
2011,2011,201463,81610-040,86065-000,394231.3
2012,2012,201465,13800-700,06882-700,183031.9
2013,2013,201466,29164-018,13020-170,1054801.8
2014,2014,201469,29164-018,20511-001,546381.3
2015,2015,201479,04160-120,78705-158,1338144.9
2016,2016,201483,31255-100,36202-530,177796.5
2017,2017,201485,03622-010,05103-010,27416.5
2018,2018,201496,03622-010,98280-000,1132035.1
2019,2019,201504,15133-272,04349-000,463609.4
2020,2020,201509,03622-010,04122-002,19273.8
2021,2021,201513,29313-656,24344-030,409139.6
2022,2022,201516,09351-090,02512-060,38388.0
2023,2023,201517,89210-145,02512-060,528915.4
2024,2024,201534,14701-550,13874-046,254145.8
2025,2025,201553,14701-550,87047-035,532418.1
2026,2026,201611,03047-000,13400-315,176032.2
2027,2027,201627,29313-656,25660-140,428001.0
2028,2028,201640,31255-100,25931-830,429463.7
2029,2029,201648,03622-010,96412-560,1520428.4
2030,2030,201649,07180-270,09271-470,25770.4
2031,2031,201650,03711-007,09271-470,19893.6
2032,2032,201651,29313-656,09271-470,817096.9
2033,2033,201657,03622-010,13172-570,130114.5
2034,2034,201683,14701-550,06233-280,377733.6
2035,2035,201699,03047-000,06097-900,41243.0
2036,2036,201723,74430-120,74366-104,6534.3
2037,2037,201727,29164-018,13720-000,986768.0
2038,2038,201740,14701-550,71686-900,688680.5
2039,2039,201741,02036-011,36401-087,582250.7
2040,2040,201742,16204-061,36401-087,965065.8
2041,2041,201745,02721-200,13564-520,231748.1
2042,2042,201747,02513-020,03111-010,10190.1
2043,2043,201759,79170-000,13320-160,963359.2
2044,2044,201764,99040-000,06075-180,973179.4
2045,2045,201770,31255-100,38779-000,510551.6
2046,2046,201772,14085-620,28893-304,885623.9
2047,2047,201775,02036-011,23027-420,416014.3
2048,2048,201795,02721-200,35537-000,479769.6
2049,2049,201796,04715-002,04001-083,9167.4
2050,2050,201806,06411-150,37472-000,319454.9
2051,2051,201814,14085-620,28893-304,885623.9
2052,2052,201820,03622-010,85950-000,897496.8
2053,2053,201826,03711-007,21650-200,402467.9
2054,2054,201827,04378-300,14700-469,392724.3
2055,2055,201842,38405-024,38025-240,106579.6
2056,2056,201844,29164-018,78705-849,1921259.3
2057,2057,201846,18043-003,35160-213,873973.3
2058,2058,201850,03526-000,05187-000,38505.2
2059,2059,201851,02721-200,84165-150,468039.1
2060,2060,201853,18043-003,84165-150,369642.1
2061,2061,201874,13800-700,12308-650,194483.7
2062,2062,201876,31255-100,37701-014,465555.1
2063,2063,201877,78085-000,22440-050,1930498.5
2064,2064,201885,02513-020,68537-000,2360469.4
2065,2065,201889,12090-600,66050-400,3018970.5
2066,2066,201898,03221-000,05704-150,23623.1
2067,2067,201899,74430-130,77640-000,929032.0
2068,2068,201906,03622-010,80610-040,431969.9
2069,2069,201910,03989-010,18550-000,139645.6
2070,2070,201913,74430-120,21650-200,1300976.9
2071,2071,201934,13360-000,28540-000,693990.6
2072,2072,201942,29313-656,35590-000,672889.4
2073,2073,201943,14701-550,87083-680,543838.9
2074,2074,201944,23073-200,35984-000,552259.1
2075,2075,201947,96170-000,04920-010,1301460.7
2076,2076,201988,02513-020,16200-116,500076.3
2077,2077,201994,03622-010,35030-280,895169.3
2078,2078,201998,37800-000,71908-360,806369.6
2079,2079,202002,04160-120,95074-001,1005296.8
2080,2080,202008,14701-550,45550-000,1493811.5
2081,2081,202021,03622-010,29560-000,715891.2
2082,2082,202023,02036-011,29370-000,872034.6
2083,2083,202027,03989-010,89165-406,712348.3
2084,2084,202036,29313-656,29560-000,82103.0
2085,2085,202039,03134-001,22725-421,422169.1
2086,2086,202042,31255-100,04366-000,602179.1
2087,2087,202049,99040-000,22725-549,1414310.2
2088,2088,202050,15130-025,22725-549,838786.8
2089,2089,202051,74430-120,22725-549,1310164.1
2090,2090,202052,02721-200,22725-549,427818.4
2091,2091,202059,74430-130,37250-000,897007.9
2092,2092,202060,03622-010,38402-245,599279.3
2093,2093,202069,06703-001,90470-230,1114897.6
2094,2094,202070,04715-002,12216-700,111331.9
2095,2095,202073,12010-150,02331-003,124152.0
2096,2096,202076,06075-180,12216-700,115863.3
2097,2097,202077,02120-020,11680-000,231388.0
2098,2098,202083,79004-000,79990-000,364988.2
2099,2099,202085,74430-120,13214-719,886140.2
2100,2100,202093,71987-180,36025-350,982023.0
2101,2101,202094,37500-176,04844-290,289336.1
2102,2102,202112,37500-176,71070-694,1053386.4
2103,2103,202124,03622-010,22760-400,426769.3
2104,2104,202138,31255-100,48901-765,1592620.6
2105,2105,202160,23073-200,22723-392,30110.9
2106,2106,202162,31255-100,06266-030,602062.4
2107,2107,202167,20930-090,08420-550,413670.8
2108,2108,202173,04260-020,30190-131,589361.7
2109,2109,202180,18043-003,06405-035,76124.6
2110,2110,202193,20930-090,45810-000,1139947.9
2111,2111,202204,29313-656,41510-333,1261612.5
2112,2112,202206,32242-310,89035-300,1176125.2
2113,2113,202211,03622-010,90050-030,1156604.1
2114,2114,202212,03622-010,90050-030,1156604.1
2115,2115,202230,59037-060,72220-023,2428110.4
2116,2116,202236,74430-120,98801-027,1745377.4
2117,2117,202246,31255-100,28994-374,527688.0
2118,2118,202256,09370-360,22620-081,456806.8
2119,2119,202257,78085-000,75803-140,608626.8
2120,2120,202258,14701-550,03208-010,393548.5
2121,2121,202260,03622-010,59518-000,2767301.1
2122,2122,202262,74430-120,36510-000,1159352.9
2123,2123,202272,74430-120,79017-043,826937.3
2124,2124,202287,31255-100,38302-250,675629.4
2125,2125,202293,29313-656,48901-765,1625469.1
2126,2126,202296,31255-100,21321-801,444829.4
2127,2127,202297,20930-090,21321-801,16431.3
2128,2128,202298,14021-000,12415-030,424254.5
2129,2129,202309,03622-010,50780-090,2607283.6
2130,2130,202311,88117-402,03623-010,703502.1
2131,2131,202312,23073-200,03623-010,382900.2
2132,2132,202313,16204-061,18035-260,426713.2
2133,2133,202324,72007-515,38302-250,490633.8
2134,2134,202333,03047-000,58824-000,2577425.3
2135,2135,202335,04715-002,13203-740,59890.9
2136,2136,202348,29164-018,89232-485,1525945.6
2137,2137,202349,31255-100,89232-485,1115902.7
2138,2138,202370,13424-170,88101-200,728399.7
2139,2139,202397,09041-420,03623-010,22114.7
2140,2140,202401,31255-100,86055-630,1100006.1
2141,2141,202410,31255-100,13940-000,487817.2
